EXPECEDU_BACHELORS,Growth_str_agree,Growth_agree,Growth_disagree,LANG_of_test,Grade_9,Grade_10,Female,CNTSTUID,BELONG,BULLIED,ESCS,FAMSUP
,0.0,0,1.0,1.0,0,0,1.0,84002775,0.3378,-1.228,0.8333,0.8692
,0.0,1,0.0,0.0,0,1,0.0,84002776,-0.5795,0.6017,0.7228,0.0699
1.0,0.0,1,0.0,1.0,0,1,0.0,84002777,0.6428,-1.228,0.2363,-0.3239
1.0,0.0,0,1.0,0.0,1,0,0.0,84002778,-1.3494,-1.228,-1.8518,-1.0003
,0.0,0,1.0,1.0,0,1,0.0,84002780,0.374,-0.1325,-0.8849,0.76
0.0,0.0,0,1.0,1.0,0,1,1.0,84002783,-0.2995,-1.228,0.4786,-0.056
0.0,0.0,0,1.0,1.0,0,1,0.0,84002784,-0.7638,-1.228,0.3275,-0.4904
,0.0,0,1.0,1.0,0,1,1.0,84002786,-0.4514,-1.228,-0.0142,0.0713
0.0,1.0,0,0.0,1.0,0,0,0.0,84002787,-0.1829,1.5509,0.5337,-0.654
1.0,0.0,0,1.0,1.0,0,1,0.0,84002788,-0.3128,-1.228,0.537,-0.1088
1.0,0.0,0,1.0,0.0,0,1,1.0,84002789,-0.3261,-1.228,-1.1646,-0.3227
0.0,0.0,0,1.0,1.0,0,1,0.0,84002791,-1.1069,0.843,-0.851,-1.257
1.0,0.0,0,1.0,0.0,0,1,1.0,84002794,-0.3485,-1.228,-1.1607,-0.5937
1.0,0.0,0,1.0,0.0,0,1,1.0,84002795,-1.0065,-1.228,0.6785,-0.7129
1.0,0.0,0,1.0,1.0,0,1,0.0,84002796,-0.338,0.2652,0.1863,-0.3809
,0.0,0,1.0,0.0,1,0,0.0,84002797,-0.3485,-1.228,0.1492,1.5694
,0.0,0,0.0,1.0,0,1,1.0,84002798,-0.47,0.1361,1.3385,0.5169
,0.0,0,0.0,1.0,0,1,0.0,84002799,-0.3485,0.6641,1.2435,1.8592
,0.0,0,0.0,0.0,0,1,1.0,84002802,,,-1.5901,
1.0,0.0,1,0.0,1.0,0,1,1.0,84002803,-0.7865,-1.228,0.0576,1.7273
,0.0,0,0.0,1.0,0,1,0.0,84002804,,,-0.4935,
0.0,0.0,0,1.0,1.0,0,0,1.0,84002805,-1.271,0.6845,-1.1651,1.5201
,,0,,,0,0,1.0,84002806,,,,
0.0,0.0,1,0.0,1.0,0,1,0.0,84002808,-0.4441,,1.2099,
1.0,0.0,1,0.0,1.0,0,1,0.0,84002809,-0.3485,-0.1325,0.1534,-0.2066
0.0,0.0,0,0.0,0.0,0,1,1.0,84002810,2.7562,-1.228,-0.7646,-0.9319
0.0,0.0,1,0.0,0.0,0,1,0.0,84002813,-0.8238,-1.228,-2.3287,-1.114
0.0,0.0,1,0.0,1.0,0,1,0.0,84002814,0.5096,-1.228,-1.9079,-0.2512
0.0,1.0,0,0.0,1.0,0,1,0.0,84002818,0.1602,-1.228,0.0458,-0.2087
,0.0,0,0.0,0.0,0,1,1.0,84002819,0.1999,-1.228,0.1716,-0.1876
,0.0,1,0.0,1.0,0,1,0.0,84002821,-0.3397,-1.228,-0.0832,0.0138
0.0,0.0,0,0.0,0.0,0,1,0.0,84002824,0.3379,-1.228,-1.7312,-0.8345
0.0,0.0,1,0.0,1.0,0,1,1.0,84002827,-0.3397,-1.228,-0.649,1.659
,0.0,0,0.0,1.0,0,0,0.0,84002831,,,-0.2838,
,0.0,0,1.0,1.0,0,1,1.0,84002832,-0.3128,-1.228,1.0102,0.2569
,1.0,0,0.0,0.0,0,1,1.0,84002836,-0.8205,-1.228,-1.9394,-0.7011
0.0,0.0,1,0.0,1.0,0,0,0.0,84002837,-0.7523,-1.228,-0.6767,0.487
,0.0,1,0.0,1.0,0,1,0.0,84002841,-0.6098,-1.228,-1.839,-2.5375
,0.0,0,0.0,1.0,0,0,0.0,84002842,,,1.4562,
0.0,0.0,0,1.0,1.0,0,1,1.0,84002843,-1.3327,0.2988,0.2226,-1.9748
0.0,0.0,1,0.0,1.0,0,1,1.0,84002844,0.314,-1.228,0.4473,1.4425
,,0,,,0,0,1.0,84002845,,,,
,,0,,,0,1,0.0,84002850,,,,
,1.0,0,0.0,1.0,1,0,1.0,84002852,-0.471,-1.228,-0.786,0.3866
0.0,0.0,1,0.0,1.0,1,0,0.0,84002856,-1.4529,1.5304,0.816,0.052
,0.0,0,1.0,1.0,0,1,1.0,84002857,-0.7855,-1.228,0.5684,-0.2227
,0.0,0,0.0,1.0,0,1,1.0,84002858,-1.241,-1.228,-0.1175,0.3392
0.0,0.0,0,1.0,1.0,0,0,0.0,84002861,0.0271,-1.228,-0.0281,-0.0114
1.0,0.0,0,1.0,0.0,0,1,1.0,84002863,-1.0302,-1.228,-0.7086,-0.7574
1.0,0.0,0,1.0,1.0,0,1,0.0,84002867,-0.4901,-1.228,0.8686,1.5767
1.0,0.0,0,1.0,1.0,0,1,0.0,84002869,-0.7865,-1.228,0.6468,-0.964
0.0,0.0,0,1.0,1.0,0,1,1.0,84002870,-1.2458,0.7332,1.2918,0.3652
0.0,1.0,0,0.0,0.0,0,1,0.0,84002872,-0.4867,0.2289,-0.6514,-0.8746
,0.0,0,1.0,1.0,0,0,1.0,84002873,-0.7471,0.3447,0.2372,1.5201
0.0,0.0,0,1.0,1.0,0,1,0.0,84002883,-0.6313,-1.228,-2.0139,-0.6482
1.0,0.0,0,1.0,1.0,0,1,1.0,84002885,0.0271,-0.4588,0.9064,-0.3911
1.0,0.0,0,1.0,1.0,0,1,1.0,84002886,0.0104,-1.228,1.1124,0.7346
0.0,0.0,0,0.0,1.0,0,1,0.0,84002887,-0.0397,0.8222,-0.8694,-0.7633
1.0,0.0,0,1.0,1.0,0,0,1.0,84002888,-0.6508,-1.228,1.2355,-0.129
1.0,1.0,0,0.0,1.0,0,1,1.0,84002889,-0.0328,-1.228,0.5437,1.4475
0.0,0.0,0,1.0,1.0,0,1,1.0,84002890,-0.0437,-1.228,1.1537,0.5011
0.0,0.0,0,1.0,1.0,0,1,1.0,84002892,-0.47,-1.228,-0.0102,-0.3359
,0.0,0,1.0,1.0,0,0,0.0,84002894,-3.2583,-1.228,0.273,1.7684
1.0,0.0,0,1.0,1.0,0,1,0.0,84002895,0.3279,-0.2016,0.6093,0.0393
,0.0,1,0.0,1.0,0,1,0.0,84002897,-0.0368,-1.228,0.146,-0.7562
,0.0,0,0.0,1.0,0,0,1.0,84002900,,,0.4969,
,0.0,1,0.0,1.0,0,1,0.0,84002901,-0.7204,-1.228,-0.9324,-0.5703
,,0,,,1,0,0.0,84002903,,,-1.1509,
1.0,0.0,0,1.0,1.0,0,0,1.0,84002904,-2.1726,0.0102,-0.9194,-0.5722
1.0,0.0,0,1.0,1.0,0,1,1.0,84002905,-0.3397,-0.1325,1.2708,0.7977
0.0,1.0,0,0.0,1.0,0,1,0.0,84002906,0.1621,1.1666,0.0929,0.2814
,0.0,0,0.0,1.0,0,1,0.0,84002908,0.5881,-1.228,0.1313,-0.5319
,0.0,0,1.0,1.0,0,1,1.0,84002909,0.6338,-1.228,-0.8283,0.5421
1.0,0.0,0,1.0,1.0,0,1,0.0,84002915,0.0223,-1.228,-0.2731,
1.0,0.0,0,0.0,1.0,0,1,1.0,84002916,0.028,-1.228,-0.1941,-0.3403
1.0,0.0,0,1.0,1.0,0,0,0.0,84002917,1.1073,-1.228,1.5085,-0.3489
,0.0,0,1.0,1.0,0,1,1.0,84002918,-0.8775,-0.1325,1.2988,0.3334
,0.0,0,0.0,1.0,0,1,1.0,84002920,,,1.2907,
0.0,0.0,0,1.0,1.0,0,1,0.0,84002923,-1.1623,1.0805,-0.0067,-0.7575
0.0,0.0,0,1.0,1.0,0,0,1.0,84002930,-0.3485,-1.228,0.8637,-0.2756
1.0,0.0,0,1.0,1.0,0,1,0.0,84002931,-0.6659,0.2988,1.248,-0.123
0.0,0.0,0,1.0,1.0,0,1,0.0,84002935,-0.3485,0.6122,-0.0552,0.1112
1.0,1.0,0,0.0,1.0,0,1,1.0,84002937,2.7308,-1.228,0.3799,0.9008
,0.0,0,0.0,0.0,0,0,1.0,84002939,-0.7706,-1.228,-1.1723,0.4488
0.0,,0,,0.0,0,1,1.0,84002946,,,-1.7151,0.6071
0.0,0.0,0,1.0,1.0,0,1,0.0,84002947,-0.1361,-1.228,0.5798,-0.3712
,0.0,1,0.0,1.0,1,0,1.0,84002948,-0.3397,0.3447,-1.8603,1.7004
,1.0,0,0.0,1.0,0,0,0.0,84002950,-0.702,0.1621,1.3317,
,,0,,,0,1,1.0,84002951,,,,
1.0,0.0,0,1.0,1.0,0,1,1.0,84002955,1.4693,-0.267,-0.743,-2.6649
1.0,0.0,0,1.0,1.0,0,0,0.0,84002956,0.1618,-1.228,0.9078,-0.2885
,0.0,0,1.0,1.0,1,0,1.0,84002957,-0.8336,-1.228,0.7269,-0.4908
0.0,0.0,1,0.0,1.0,0,1,1.0,84002958,-0.3732,-1.228,-0.2874,1.863
,,0,,1.0,0,1,1.0,84002959,-0.471,-1.228,0.973,
1.0,0.0,0,0.0,1.0,0,1,0.0,84002960,0.5159,-1.228,0.481,-0.4228
0.0,0.0,0,0.0,1.0,0,1,1.0,84002964,-1.9943,-1.228,-0.3068,1.729
1.0,0.0,0,1.0,1.0,0,1,1.0,84002965,-0.6508,-0.391,0.2481,0.2818
1.0,0.0,0,1.0,1.0,0,1,1.0,84002966,-0.7438,-1.228,-0.4862,-0.1195
,0.0,0,0.0,1.0,0,1,1.0,84002969,-0.4375,0.2988,1.0203,0.4332
,0.0,0,0.0,1.0,0,1,1.0,84002970,-1.1045,0.5504,0.0205,-1.4481
1.0,0.0,0,1.0,1.0,0,0,0.0,84002972,-0.4867,0.263,0.8309,-1.4687
0.0,0.0,1,0.0,1.0,0,1,0.0,84002980,-0.3128,-1.228,-0.4676,-0.2799
0.0,0.0,0,0.0,1.0,0,0,1.0,84002983,-0.6508,-0.267,0.8307,-0.0575
1.0,0.0,0,1.0,1.0,0,1,1.0,84002984,-0.7765,1.6743,1.0823,-0.1123
0.0,0.0,0,1.0,0.0,0,0,0.0,84002985,-1.0987,1.1556,-1.473,0.2977
,0.0,0,0.0,1.0,0,1,0.0,84002986,-0.3397,-1.228,0.9947,
1.0,1.0,0,0.0,1.0,1,0,1.0,84002987,0.4941,-0.5168,-0.3134,-0.444
0.0,0.0,1,0.0,1.0,0,1,1.0,84002990,2.7308,-1.228,-0.244,-0.8835
1.0,0.0,0,1.0,0.0,0,0,1.0,84002991,-1.1232,-1.228,-0.4846,0.2524
0.0,0.0,0,1.0,1.0,0,1,0.0,84002992,-0.5938,-1.228,-1.1807,0.6285
0.0,0.0,1,0.0,1.0,0,0,0.0,84002993,,-1.228,-0.4853,1.6594
1.0,0.0,0,1.0,0.0,0,1,1.0,84002994,-0.5878,-0.5168,-1.1571,-0.3993
0.0,0.0,1,0.0,1.0,1,0,0.0,84002995,-0.9477,2.3305,-0.4595,1.6539
,0.0,0,0.0,,0,0,1.0,84002996,,,,
,0.0,0,1.0,1.0,0,1,1.0,84002997,0.8311,0.5504,1.8163,0.7963
0.0,0.0,1,0.0,0.0,0,0,1.0,84002999,,,,-1.0487
1.0,0.0,0,1.0,0.0,0,1,0.0,84003001,0.1702,-1.228,-0.2729,-0.7589
,0.0,0,0.0,1.0,0,1,1.0,84003005,0.5159,-1.228,0.2025,-0.1796
0.0,0.0,0,1.0,1.0,0,1,1.0,84003006,0.6751,-0.267,0.0997,0.8859
1.0,0.0,0,0.0,1.0,0,1,1.0,84003007,-0.4327,-0.1325,2.0328,-0.6838
0.0,0.0,0,1.0,1.0,0,1,1.0,84003009,-0.3261,0.496,0.1798,0.7472
,0.0,0,0.0,1.0,0,1,0.0,84003011,,,-0.0652,
,0.0,1,0.0,0.0,0,1,0.0,84003012,-0.9032,0.5335,-1.3721,0.3603
0.0,0.0,0,1.0,0.0,0,0,1.0,84003013,-1.0302,1.8815,-2.0849,-0.9214
0.0,0.0,0,0.0,1.0,0,1,0.0,84003016,-0.4867,1.9159,0.4813,-0.6285
0.0,0.0,0,1.0,0.0,0,1,0.0,84003019,-0.0995,-1.228,-1.3579,-0.3203
0.0,0.0,0,0.0,0.0,0,1,1.0,84003020,0.3379,-1.228,-0.9535,0.1266
1.0,0.0,1,0.0,1.0,0,1,0.0,84003021,0.3759,-1.228,0.7759,0.3143
,,0,,1.0,0,1,1.0,84003022,-0.7107,-0.1325,0.1012,
,0.0,0,0.0,1.0,0,1,1.0,84003023,,,1.0049,
,0.0,0,1.0,1.0,0,1,1.0,84003024,-0.2411,-1.228,0.2212,-0.2044
1.0,0.0,0,1.0,1.0,0,1,1.0,84003026,-0.8775,-0.1325,0.7099,-0.7644
,,0,,1.0,0,1,0.0,84003027,,-1.228,-0.0617,
0.0,0.0,0,1.0,1.0,0,1,1.0,84003031,-1.1112,0.8814,0.3117,-0.0561
,,0,,,0,1,0.0,84003039,,,,
0.0,0.0,0,0.0,1.0,0,1,0.0,84003041,-1.0331,1.7818,0.6987,-0.4418
0.0,0.0,0,0.0,1.0,0,1,0.0,84003042,-0.3128,-1.228,0.135,0.3322
,0.0,0,0.0,1.0,0,1,0.0,84003043,-0.0785,-1.228,-1.6996,
1.0,0.0,0,0.0,0.0,0,1,1.0,84003046,0.7356,-1.228,1.1778,1.6298
,0.0,0,0.0,1.0,0,1,0.0,84003048,-0.774,-1.228,0.131,
,0.0,0,1.0,1.0,0,1,1.0,84003049,-0.338,-1.228,0.7131,-0.7653
,0.0,1,0.0,0.0,0,1,0.0,84003050,-3.2564,-1.228,0.9561,1.7309
,,0,,1.0,0,1,1.0,84003055,-0.9555,1.3517,0.8658,
,0.0,1,0.0,0.0,0,1,0.0,84003057,,0.6581,-1.1149,
,0.0,0,1.0,1.0,0,1,1.0,84003061,-0.6398,0.2988,0.4862,-0.5185
1.0,0.0,0,1.0,1.0,0,1,1.0,84003063,-0.7352,1.2377,0.6016,-0.7198
1.0,0.0,0,0.0,1.0,0,1,1.0,84003066,-0.3261,-1.228,0.8159,-0.5714
,0.0,0,1.0,1.0,0,1,0.0,84003067,0.1999,-1.228,0.6405,0.2556
,1.0,0,0.0,1.0,0,1,1.0,84003068,-0.0685,-0.5168,-0.4701,1.6749
0.0,,0,,1.0,0,1,0.0,84003069,1.0846,-1.228,-0.4275,1.4752
,0.0,0,0.0,1.0,0,0,0.0,84003070,,,-1.1439,
0.0,0.0,0,1.0,1.0,0,1,0.0,84003072,-0.338,0.3367,1.5419,-0.6039
1.0,0.0,0,0.0,1.0,0,1,0.0,84003074,-0.2482,-0.391,1.3198,-0.2412
0.0,0.0,0,1.0,1.0,0,1,1.0,84003075,-0.2482,-1.228,-0.4103,-0.0296
1.0,0.0,0,1.0,1.0,0,1,1.0,84003076,-1.2226,1.2156,0.1912,0.2666
0.0,0.0,0,0.0,1.0,0,1,0.0,84003077,0.5159,-1.228,0.8903,1.7153
,0.0,0,1.0,1.0,0,0,1.0,84003078,-0.8952,1.0298,0.6837,-0.3411
1.0,0.0,0,1.0,1.0,0,1,0.0,84003079,-0.4798,0.3367,-2.9852,-0.3687
,0.0,0,1.0,1.0,0,1,1.0,84003081,0.0311,-1.228,0.7638,
,0.0,0,1.0,1.0,0,1,1.0,84003082,-0.7865,-1.228,-0.5972,-0.3205
0.0,0.0,0,1.0,1.0,0,1,0.0,84003083,-0.8745,0.2289,-0.0474,-1.0897
0.0,0.0,0,1.0,1.0,1,0,0.0,84003085,-1.0196,1.3943,1.308,-0.9021
1.0,0.0,0,1.0,1.0,0,1,0.0,84003087,1.4872,1.3347,0.6055,0.3205
,0.0,1,0.0,1.0,0,0,0.0,84003088,-0.7731,-1.228,-0.1498,-0.1144
1.0,0.0,1,0.0,0.0,0,1,1.0,84003092,-0.3128,-1.228,-2.1688,-0.3269
0.0,0.0,0,1.0,1.0,0,1,0.0,84003095,-0.6065,-1.228,1.5829,-0.4933
1.0,0.0,0,0.0,1.0,0,1,1.0,84003096,-0.3485,-1.228,1.0237,0.8224
0.0,0.0,0,0.0,1.0,0,1,0.0,84003098,-0.0397,-1.228,0.0191,0.2519
0.0,0.0,0,1.0,1.0,0,1,0.0,84003102,0.5159,-1.228,-1.247,0.9515
1.0,0.0,0,0.0,0.0,0,1,1.0,84003105,0.3249,-0.0259,-0.5726,1.8971
1.0,0.0,0,1.0,1.0,0,1,0.0,84003106,-0.0502,-1.228,0.4953,-0.6654
1.0,0.0,0,1.0,1.0,0,1,1.0,84003108,-0.3261,-1.228,1.2796,1.3432
0.0,0.0,0,1.0,1.0,0,1,0.0,84003109,2.2967,-1.228,0.0908,1.4752
1.0,0.0,0,0.0,1.0,0,1,0.0,84003110,1.4693,0.469,1.1425,-1.224
,0.0,0,1.0,1.0,0,1,1.0,84003112,-0.2482,-0.391,-0.8481,-0.617
0.0,0.0,0,1.0,1.0,0,1,0.0,84003115,-0.6035,-1.228,-1.0803,-1.0061
0.0,0.0,0,1.0,0.0,1,0,0.0,84003116,0.063,1.348,0.3121,0.0165
0.0,0.0,0,1.0,1.0,0,1,0.0,84003117,-0.471,-0.1325,-0.3578,-0.699
1.0,0.0,0,1.0,1.0,0,1,0.0,84003118,-0.041,-0.1325,0.9589,0.4181
,0.0,0,1.0,0.0,0,1,1.0,84003121,-1.0278,-0.267,-0.4592,-1.5797
0.0,0.0,0,0.0,1.0,0,1,1.0,84003122,-0.2482,-1.228,1.1655,0.1819
1.0,1.0,0,0.0,1.0,0,1,0.0,84003123,-0.5173,0.5504,0.7961,-0.0713
,1.0,0,0.0,1.0,1,0,0.0,84003124,1.4683,-1.228,0.3874,-0.6602
,0.0,0,1.0,1.0,0,1,0.0,84003125,-2.8168,1.6186,0.5764,1.6127
,0.0,0,0.0,1.0,0,1,1.0,84003126,,,-0.5555,
1.0,0.0,0,1.0,1.0,0,1,0.0,84003127,0.5453,-1.228,0.9487,-0.4168
,0.0,0,1.0,1.0,0,1,0.0,84003128,-1.157,0.2121,0.7542,0.0824
1.0,0.0,0,1.0,1.0,0,1,1.0,84003129,-0.2031,0.2988,1.1572,-0.0178
1.0,0.0,1,0.0,1.0,0,1,1.0,84003130,-0.6048,-1.0523,-0.8779,-0.3906
,0.0,0,1.0,1.0,0,1,1.0,84003132,-0.4886,-0.3264,0.7507,1.8984
0.0,0.0,0,1.0,1.0,0,1,0.0,84003133,-0.5906,-1.228,0.8714,-0.7998
1.0,0.0,0,1.0,0.0,0,1,1.0,84003135,-0.0293,2.101,-1.0059,1.7019
,0.0,0,1.0,1.0,0,0,1.0,84003137,-0.4901,-1.228,0.9038,-0.3976
,,0,,,0,1,1.0,84003138,,,,
0.0,0.0,0,1.0,1.0,0,1,1.0,84003139,-0.6035,-1.228,-0.3776,-0.4655
1.0,0.0,0,1.0,1.0,0,1,1.0,84003140,-0.2482,-1.228,-1.5878,-0.1872
1.0,0.0,0,0.0,1.0,0,0,0.0,84003142,2.7562,-1.228,1.3033,-0.7228
1.0,0.0,0,1.0,0.0,0,1,1.0,84003143,-0.4901,0.6017,-2.3515,-0.1543
0.0,0.0,0,1.0,1.0,0,1,0.0,84003145,0.2822,-1.228,-0.0182,-0.7688
1.0,0.0,0,1.0,1.0,0,1,1.0,84003146,-0.471,-0.1325,-0.0794,-0.3591
0.0,0.0,0,1.0,1.0,0,1,0.0,84003149,-0.4839,0.2988,0.513,-0.0877
1.0,0.0,0,1.0,1.0,0,1,0.0,84003151,-0.3128,-0.0259,0.2897,1.5831
0.0,0.0,0,1.0,0.0,0,0,0.0,84003152,-0.4375,-0.5168,-1.222,-0.204
0.0,0.0,0,1.0,1.0,0,1,1.0,84003153,0.4221,-1.228,-1.1224,-0.3152
0.0,0.0,0,1.0,1.0,0,1,0.0,84003154,-0.338,-1.228,-0.3603,-0.488
,,0,,,0,1,1.0,84003155,,,0.3408,
0.0,0.0,1,0.0,1.0,0,1,0.0,84003158,-0.7553,2.3305,-0.8094,0.1157
1.0,0.0,0,1.0,1.0,0,1,1.0,84003159,-0.0397,-1.228,0.514,0.6188
0.0,0.0,0,1.0,1.0,1,0,0.0,84003160,1.0846,-1.228,-0.1676,-1.6325
,0.0,0,0.0,1.0,0,1,1.0,84003161,-0.4798,-0.1325,0.9916,-0.2294
0.0,0.0,0,0.0,0.0,1,0,0.0,84003165,-0.2482,-0.5168,-2.6811,-0.4523
,0.0,0,1.0,1.0,0,1,0.0,84003168,-0.4986,0.8252,0.7995,-0.3359
,,0,,0.0,0,1,1.0,84003169,,-1.0523,-0.1603,
1.0,0.0,0,1.0,1.0,0,1,0.0,84003173,0.5119,0.2652,-0.6714,-0.9981
,0.0,0,0.0,1.0,0,0,0.0,84003178,2.7474,-1.228,0.5119,1.7203
1.0,0.0,0,1.0,1.0,0,0,0.0,84003180,-2.4485,-0.1325,1.2428,0.9733
0.0,0.0,1,0.0,1.0,1,0,0.0,84003181,0.1762,0.1361,-0.1236,-0.6894
0.0,0.0,0,1.0,1.0,0,1,0.0,84003182,0.3519,0.469,0.7057,-0.5322
1.0,1.0,0,0.0,0.0,0,1,0.0,84003184,-0.1988,-1.228,-2.0686,0.181
0.0,1.0,0,0.0,1.0,0,1,1.0,84003185,-1.6034,2.0386,-2.204,-0.4849
1.0,0.0,0,1.0,0.0,0,1,1.0,84003186,2.7474,-0.391,0.2361,0.1132
0.0,0.0,0,1.0,1.0,1,0,0.0,84003188,-0.8622,0.8614,-1.3234,-1.1684
0.0,0.0,0,1.0,1.0,0,1,1.0,84003190,-0.3128,-1.228,1.4924,1.7316
0.0,0.0,1,0.0,0.0,0,1,0.0,84003192,1.1073,-1.228,-0.0701,1.5887
1.0,0.0,0,1.0,1.0,0,1,0.0,84003193,-0.3261,-1.228,-2.357,-0.1482
1.0,0.0,0,0.0,1.0,0,1,1.0,84003196,0.3378,-1.228,0.0763,-0.6498
0.0,0.0,0,1.0,0.0,0,1,0.0,84003197,-0.9555,0.5884,-1.5097,-0.2633
0.0,0.0,0,1.0,0.0,0,1,0.0,84003198,-0.9734,-1.228,-1.6705,-2.7671
1.0,0.0,0,1.0,1.0,0,0,0.0,84003200,2.4581,-1.228,0.2492,0.0923
0.0,0.0,1,0.0,1.0,0,1,1.0,84003201,-0.3261,-1.228,-0.8526,0.0803
0.0,0.0,0,1.0,1.0,0,0,0.0,84003203,-0.8755,-1.228,0.8504,-0.5573
1.0,0.0,0,0.0,0.0,0,0,1.0,84003204,-0.4941,0.6302,-2.2464,-1.3398
1.0,0.0,0,1.0,1.0,0,1,0.0,84003205,-0.5906,-1.228,1.0662,-0.2815
,0.0,0,0.0,1.0,0,1,1.0,84003206,,,0.3049,
1.0,0.0,0,0.0,1.0,0,1,1.0,84003207,-0.3397,-0.267,0.9411,0.0514
,0.0,0,1.0,1.0,0,0,1.0,84003208,-1.1327,-1.228,-1.1013,
,0.0,0,1.0,1.0,0,1,1.0,84003209,-0.3537,1.3373,0.3441,0.7863
1.0,1.0,0,0.0,1.0,0,1,1.0,84003210,1.4693,-0.391,0.4577,0.4772
0.0,0.0,1,0.0,0.0,0,1,0.0,84003212,-0.8251,0.1924,,0.6138
,0.0,0,1.0,0.0,0,1,0.0,84003213,0.2315,-1.228,0.6959,-0.1902
1.0,0.0,0,0.0,1.0,0,1,1.0,84003214,2.4581,-1.228,0.7444,0.523
0.0,0.0,0,1.0,1.0,0,1,0.0,84003215,-0.7225,1.4819,0.4908,-0.4358
,,0,,,0,0,0.0,84003216,,,,
0.0,0.0,0,1.0,1.0,0,1,1.0,84003217,-1.0302,1.0201,-0.3152,-0.143
,0.0,0,0.0,1.0,0,1,1.0,84003218,,,0.1524,
,0.0,1,0.0,1.0,0,0,0.0,84003222,0.5159,-1.228,0.7053,-0.4832
1.0,0.0,1,0.0,1.0,0,1,0.0,84003226,-0.3261,0.6616,1.7094,-0.5515
,0.0,0,1.0,1.0,0,1,1.0,84003228,-0.3261,-1.228,0.7681,-0.9635
1.0,0.0,0,1.0,1.0,0,1,0.0,84003229,-0.2478,0.9271,0.6558,-0.4821
,0.0,0,1.0,1.0,0,1,1.0,84003230,-0.338,-1.228,0.0828,0.1744
0.0,0.0,0,1.0,1.0,0,1,1.0,84003231,-0.7074,-0.4588,-0.5703,-1.0735
,,0,,,1,0,0.0,84003232,,,,
,0.0,0,0.0,1.0,0,1,1.0,84003237,,,-0.2666,
,0.0,0,1.0,1.0,0,1,1.0,84003243,-0.2482,0.5504,0.3531,-0.4441
,0.0,0,1.0,1.0,0,1,1.0,84003246,-0.2197,-1.228,0.6941,-0.1028
1.0,0.0,0,1.0,1.0,0,1,1.0,84003247,-0.338,0.4633,0.5492,-0.151
,0.0,0,1.0,0.0,0,1,1.0,84003249,-0.9068,0.5222,-2.7571,-1.4248
,0.0,0,0.0,1.0,0,1,1.0,84003250,-0.7909,-1.228,0.956,0.7868
0.0,0.0,0,1.0,1.0,0,0,,84003251,-1.1903,0.2988,0.7835,-1.1926
,0.0,0,0.0,1.0,0,1,0.0,84003252,2.1143,-1.228,1.2633,0.5989
1.0,0.0,1,0.0,0.0,0,0,1.0,84003253,-0.3397,-1.228,-1.4714,1.6908
0.0,0.0,0,0.0,1.0,0,1,1.0,84003254,2.7562,-1.228,0.5017,0.9936
,,0,,0.0,0,1,0.0,84003256,0.6479,,-0.9027,
,0.0,0,0.0,1.0,0,1,1.0,84003258,2.1143,-1.228,1.5802,1.7876
,0.0,0,1.0,1.0,0,0,1.0,84003259,-0.3261,0.9604,-0.1771,1.6663
,0.0,0,1.0,1.0,0,1,0.0,84003262,-0.338,-1.228,-0.2006,1.5504
,0.0,0,1.0,1.0,0,1,0.0,84003266,-1.0339,-1.228,0.7973,-0.508
1.0,0.0,0,0.0,1.0,0,0,1.0,84003267,-0.7711,-1.228,0.7758,0.8149
1.0,0.0,0,1.0,1.0,0,0,1.0,84003268,0.0977,0.8222,0.212,1.5624
,0.0,0,1.0,1.0,0,1,1.0,84003269,0.3519,1.3626,0.6822,0.1917
0.0,0.0,0,0.0,1.0,0,1,1.0,84003271,-0.3128,-0.391,0.8755,0.9278
,0.0,0,1.0,1.0,0,1,1.0,84003272,-0.6208,0.5381,0.2182,0.4286
0.0,0.0,0,1.0,1.0,0,1,0.0,84003273,-0.4747,-1.228,0.0211,0.0821
1.0,0.0,0,1.0,0.0,0,1,0.0,84003274,-0.7838,-0.267,0.6417,
,0.0,0,1.0,1.0,0,1,1.0,84003275,0.5428,-1.228,0.8341,1.8843
,0.0,0,0.0,1.0,0,1,1.0,84003276,,,0.32,
,0.0,0,0.0,1.0,0,1,0.0,84003279,,,0.6221,
1.0,0.0,1,0.0,1.0,0,1,0.0,84003280,-2.3512,1.3994,0.5581,0.5304
0.0,0.0,0,1.0,1.0,0,1,0.0,84003282,0.9331,,-1.0488,-0.4631
,0.0,1,0.0,1.0,0,1,1.0,84003284,-0.3485,-1.228,-0.0636,0.2808
1.0,0.0,0,1.0,1.0,0,1,0.0,84003287,0.0311,1.2956,0.069,0.1188
1.0,0.0,1,0.0,1.0,0,1,1.0,84003289,-0.3397,-1.228,-0.6861,1.81
1.0,0.0,0,1.0,1.0,0,1,1.0,84003290,2.7474,-1.228,0.3166,-0.0983
,1.0,0,0.0,0.0,0,1,0.0,84003291,0.6428,-1.228,-0.1849,1.7888
1.0,1.0,0,0.0,1.0,0,1,0.0,84003293,-0.6838,0.0626,0.9033,1.6496
1.0,0.0,1,0.0,,1,0,0.0,84003295,-0.7752,-0.5168,-0.3124,1.8093
,0.0,1,0.0,0.0,0,1,0.0,84003297,-0.9486,0.9477,-1.2065,-0.3145
,1.0,0,0.0,1.0,0,1,1.0,84003299,0.6428,-1.228,0.2957,1.0851
0.0,0.0,0,1.0,1.0,0,0,1.0,84003305,-0.2482,-1.228,0.2912,-0.15
